iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,8.835127830505371,-2950.449100939204,2938.3408528664086,787.5104365211859,-8944.995351757289,3.125,1.3701961199141868,0.1,0.04816389083862305,0.6992707252502441,0.056898307,0.068939626,-2950.449100939204,0.543781347386177,-14.748701366261821,3.125,15712,1.3718371391296387,1.0000098939420154,0.5681775054378627,-40.447553862644384,0.0
1,8.558219194412231,-2623.0462153263074,2687.8765135093167,351.7272263412684,-9212.090833877415,3.125,1.7635278049382876,0.1,0.021538734436035156,0.6562192440032959,0.052141152,0.056755606,-2917.7088123779145,0.5201449917926094,-13.118305531433316,3.125,16672,2.5170280933380127,0.6181594250518426,0.4220645696253843,-194.67759714624543,0.0
2,9.267663478851318,-2151.111319510229,2532.459728775826,653.8219137911086,-9178.895724881073,3.125,1.6912580667985604,0.1,0.03721117973327637,0.6092467308044434,0.056668714,0.062161658,-2841.049063091146,0.5828554497613748,-10.759138072948575,3.125,16896,2.9362969398498535,0.44416660774497013,0.2916898402435256,-164.12809996162704,0.0
3,9.407113075256348,-2144.4415606484004,2626.702979959337,709.8913734420115,-8911.240456157439,1.0416666666666667,1.5567472057036496,0.1,0.03753972053527832,0.7023460865020752,0.05093941,0.065427996,-2771.3883128468715,0.5262060964656476,-10.726377412234363,1.0416666666666667,17587,3.931769847869873,0.2894937043184098,0.20256164309376812,-72.14028020280728,0.0
4,9.46959376335144,-1686.9775466801718,1991.6122552242946,361.11206263514765,-5124.168072058557,2.0833333333333335,1.551255317533598,0.1,0.017459392547607422,0.5882177352905273,0.05092083,0.06357116,-2662.9472362302017,0.5077848567246979,-8.443253693418285,2.0833333333333335,18048,4.337160587310791,0.22101865017505473,0.17199309084497016,-154.86481863100525,0.0
5,9.974617958068848,-1860.8319536964812,2289.8325349215606,794.758492913409,-8466.009495238392,1.0416666666666667,1.6978844593585707,0.1,0.018379926681518555,0.6708428859710693,0.051293287,0.05919268,-2582.73570797683,0.44137531945262465,-9.305562415538999,1.0416666666666667,18903,4.585954904556274,0.20585566400506514,0.15241818088387976,-594.2113873168651,0.0
6,9.982788801193237,-873.7549941323026,1620.9436758198508,752.6006781075475,-5058.8037986194395,0.0,1.6860505004698423,0.1,0.022349834442138672,0.680401086807251,0.049091555,0.05338178,-2411.837636592377,0.4981713689801139,-4.375569312542784,0.0,18957,3.8732802867889404,0.30877709920228197,0.1844400471638502,-1925.1115788663033,0.0
7,10.170506954193115,-894.0605410657423,1692.1175264392405,678.9662556167749,-7500.07841863576,0.0,1.6811892884631177,0.1,0.022044897079467773,0.6223936080932617,0.0551927,0.057112474,-2260.0599270397133,0.45550972579535465,-4.474421459411211,0.0,18916,4.099189043045044,0.29845185887318515,0.23019970755354283,-117.91750567622523,0.0
8,10.38751769065857,-524.8807007579736,1140.6047227312133,361.1424421446076,-5178.977446091901,0.0,1.681366065776145,0.1,0.021966218948364258,0.5059688091278076,0.04997367,0.05377723,-2086.5420044115394,0.4173590915764351,-2.6352437377273032,0.0,19200,4.003063917160034,0.28170426537084026,0.23603730237676596,-923.081691631036,0.0
9,10.186421632766724,-615.6484861144739,1361.5050109684325,740.8656462969133,-4659.693420760529,0.0,1.7248244260545922,0.1,0.02203059196472168,0.518606424331665,0.05374824,0.048008483,-1939.4526525818328,0.4693412584649219,-3.087719114011545,0.0,19200,3.9780402183532715,0.1693580252724507,0.120680587014478,-1644.2269272413916,0.0
10,10.536954641342163,-239.76776768655577,558.560339809025,565.8209885447882,-4383.477635512812,0.0,1.7764318249102589,0.1,0.016557931900024414,0.5263574123382568,0.050747145,0.0659477,-1769.484164092305,0.4124843463249383,-1.2096182970059486,0.0,19200,4.074781656265259,0.5052119724834971,0.3764412389051228,-759.7606143296692,0.0
11,10.637863159179688,-165.129907387944,449.43207056448654,393.3750494221684,-4295.422068171738,0.0,1.7334408273724353,0.1,0.022221803665161133,0.5477850437164307,0.05248435,0.049912382,-1609.0487384218688,0.44624042978819184,-0.835124517755224,0.0,19200,3.8335537910461426,0.20922290180926814,0.16706911340194847,-793.1505446980028,0.0
12,10.509294033050537,-82.6745667493342,168.1624646854812,49.401374875282286,-1624.838842889772,0.0,1.9476938258529597,0.1,0.022619962692260742,0.8641822338104248,0.052358784,0.054178063,-1456.4113212546154,0.41619539110549536,-0.4241912771525384,0.0,19200,5.901134967803955,0.7130732575759315,0.6103039241476674,-2174.404237748971,0.0
13,10.597929000854492,-145.64060468610697,590.0552395188314,108.5035844130893,-4292.92310186143,0.0,1.6969137791293232,0.1,0.03827524185180664,0.6988921165466309,0.04946846,0.039124034,-1325.3342495977645,0.46569563102572964,-0.7376585355991266,0.0,19200,4.180088520050049,0.1662552434150251,0.10747554147568687,-2638.3880670121334,0.0
14,10.63556718826294,-62.30249735303469,379.7973014382112,559.057941012589,-3683.3926564380595,0.0,1.7335995724046107,0.1,0.02226090431213379,0.6588914394378662,0.051613737,0.049338423,-1199.0310743732916,0.5160659362531222,-0.322352693937969,0.0,19200,3.6707921028137207,0.14861452521703655,0.09234163735715137,-2035.7353027715355,0.0
15,10.614895105361938,-58.53730280581406,302.28413558899416,59.63182251782048,-2923.140477833646,0.0,1.5903674601527085,0.1,0.016834020614624023,0.5929148197174072,0.052231383,0.06565576,-1084.981697216544,0.5076105745155196,-0.30215169970786254,0.0,19200,4.094763278961182,0.18440103100288752,0.10448727750466504,-2266.164743062588,0.0
16,10.435456991195679,-17.172569507952247,130.59911643624613,384.4642692272796,-885.0156106072978,0.0,1.5592790269343078,0.1,0.024979352951049805,0.6744945049285889,0.04985082,0.09968472,-978.2007844456849,0.5779564991890891,-0.09665055477077333,0.0,19200,4.957279443740845,1.097578936892778,0.9519824596256267,-260.3735104384501,0.0
17,10.780683755874634,-68.87573444653786,539.0729569848154,658.950066032136,-3774.449715111032,0.0,1.7439422433225122,0.1,0.03879284858703613,0.7179567813873291,0.05053825,0.037626505,-887.2682794457702,0.5912261524035242,-0.3552911002508325,0.0,19200,4.198235750198364,0.19164157493532144,0.06955290654132468,-50.17595458795941,0.0
