iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,8.767574548721313,-2887.2859251376135,2644.0742688598134,827.2918229580139,-9221.523054443911,0.0,1.4208757036924693,0.1,0.0718376636505127,0.6098952293395996,0.05357016,0.06928437,-2887.2859251376135,0.6894535211452432,-14.432993278852159,0.0,16175,1.2427220344543457,0.9999791853778631,0.5283792505249272,-2633.251578370059,0.0
1,9.190487623214722,-2344.8397533334114,2341.173932202893,1030.321194634351,-9397.705524694564,0.0,1.8189244811040486,0.1,0.018498659133911133,0.5542929172515869,0.05015078,0.05414023,-2833.0413079571936,0.6214945174419159,-11.728401141125952,0.0,17197,1.4760382175445557,0.6421329645113398,0.49884789808622243,-1622.3093266380488,0.0
2,9.305058002471924,-2646.8681807121925,2681.5778024109773,1964.7972561552222,-9097.579304326111,0.0,1.976731806089263,0.1,0.01764655113220215,0.5823266506195068,0.052876353,0.05195478,-2814.4239952326934,0.6621272850879444,-13.228943481714438,0.0,16981,1.739344596862793,0.5021954794276002,0.35298302958373434,-1842.746397537307,0.0
3,8.791928768157959,-2048.700666095516,2125.3713799577695,998.3693067196558,-8236.828589654697,0.0,1.9107902896529083,0.1,0.020752668380737305,0.6197116374969482,0.05013329,0.051547546,-2737.8516623189757,0.6598414965267277,-10.249622695127329,0.0,16760,3.133965015411377,0.4201613051983461,0.3442284321665026,-1542.7692337035837,0.0
4,9.618733406066895,-2616.249798623941,2649.8781100858882,945.3486028042284,-9314.664172049133,0.0,1.7822817997249105,0.1,0.01951146125793457,0.579247236251831,0.0522048,0.05685972,-2725.691475949472,0.7049311535741891,-13.084423525018572,0.0,17133,3.135255813598633,0.3253660951111329,0.24540509424772644,-1294.3587162349486,0.0
5,10.749188661575317,-2281.3091606879166,2409.8324130453616,1064.9021008664758,-9645.857129620403,0.0,1.8307990942594992,0.1,0.06023454666137695,0.6140313148498535,0.047946837,0.05321454,-2681.2532444233166,0.8166907183717784,-11.406651927888321,0.0,17867,3.8462064266204834,0.3086302590944632,0.25744370320095794,-1107.4482357183715,0.0
6,10.421913862228394,-2018.2856480918417,2529.034886902267,1998.423360142492,-8773.673231863502,0.0,1.7990167252483664,0.1,0.01942157745361328,0.620537281036377,0.05314175,0.05586972,-2614.9564847901693,0.6722230068027373,-10.09741600476414,0.0,17827,3.4159302711486816,0.29767233067721016,0.2621031259747783,-840.6085857605619,0.0
7,9.51315188407898,-1781.3483621344085,2234.255029945459,832.4793571651144,-9185.872156995052,0.0,1.6462273229842417,0.1,0.025304555892944336,0.6035900115966797,0.04965403,0.05990289,-2531.5956725245933,0.48960051059015,-8.912477101989905,0.0,16944,3.1357808113098145,0.42585564332487397,0.3538124705839088,-1312.6564640987056,0.0
8,9.233103275299072,-2005.135929535727,2539.74517928386,1818.6449992833748,-9123.132757892357,0.0,1.741424629751492,0.1,0.02282238006591797,0.5895712375640869,0.050151974,0.05484316,-2478.949698225707,0.5821052879225168,-10.03146779559429,0.0,17531,3.452599048614502,0.28843597786617153,0.24848971621030796,-1221.4017154506837,0.0
9,9.666539192199707,-1324.0470960442592,2316.2109158648577,1149.20026201377,-9422.30646264778,0.0,1.7672140959565867,0.1,0.054755210876464844,0.5907976627349854,0.05059249,0.05483523,-2363.4594380075623,0.82044392442572,-6.627359658107441,0.0,18187,3.1274914741516113,0.36499869287082065,0.3214759089761417,-1494.8901023956919,0.0
10,9.904504537582397,-1638.039992934738,2099.9591053601125,1039.840571651474,-8853.893723426929,0.0,1.9475999734986333,0.1,0.020415782928466797,0.5585112571716309,0.052614704,0.047844615,-2290.9174935002798,0.5023732036143992,-8.192909394632053,0.0,18630,2.9430174827575684,0.2924544751581725,0.25643226558792903,-1452.2521718616204,0.0
11,10.656197547912598,-1327.6492086879418,2147.227453056013,1072.8130892128056,-7427.700415037393,0.0,1.7587320670488322,0.1,0.03032088279724121,0.6681919097900391,0.050028153,0.05633277,-2194.590665019046,0.8850107489370128,-6.644769064237804,0.0,18391,3.679738759994507,0.2837123794891448,0.2587149457505047,-1551.4845869009719,0.0
12,10.566851377487183,-1026.402928512859,1886.8942462272678,1103.5744007566252,-5789.651046766987,0.0,1.7840662110982548,0.1,0.023233652114868164,0.578071117401123,0.050579477,0.054833386,-2077.771891368427,0.8012616327631821,-5.136842181022262,0.0,18688,3.3781533241271973,0.3148299479507116,0.2977489624487318,-1451.8678216198791,0.0
13,9.926043510437012,-1260.0445611532361,1993.2723547649625,1806.0092164143969,-9296.071501100429,0.0,1.8231124171877036,0.1,0.02160930633544922,0.6165468692779541,0.050620865,0.05211936,-1995.999158346908,0.3667755851353672,-6.307149261801118,0.0,19060,3.1079249382019043,0.3215794189701757,0.2778906597142045,-680.3783163307774,0.0
14,9.923036813735962,-879.2767805047355,1860.1454487672308,1879.4758642570364,-5611.5354130512715,0.0,1.936274860479256,0.1,0.01899576187133789,0.649357795715332,0.05209512,0.047919236,-1884.3269205626907,0.6485558803133205,-4.404917764657723,0.0,19200,3.0484085083007812,0.289333699411855,0.2618451785316959,-1331.1174584340745,0.0
15,10.079258918762207,-869.6028124955739,1714.7132528493428,1077.8520401832195,-9207.071304122263,0.0,1.9727502239766106,0.1,0.02114701271057129,0.6026890277862549,0.052187182,0.048240628,-1782.854509755979,0.6103051713583848,-4.358631674434194,0.0,19106,3.1990561485290527,0.3061267989328524,0.2779908628615088,-1421.3415071263453,0.0
16,11.410923480987549,-337.160254996688,1266.7879307099965,1116.0721515290513,-4116.323436699636,0.0,2.0785370206333194,0.1,0.05289769172668457,0.5026662349700928,0.051231664,0.0454279,-1638.2850842800501,0.7413840208533324,-1.6961134846799861,0.0,19200,3.017523765563965,0.4659171396521423,0.42727838926483563,-1234.2790837934679,0.0
17,10.178060293197632,-382.42668356862447,1221.0275402751483,1087.250775637495,-4425.448626488606,0.0,1.9582506641905306,0.1,0.021396160125732422,0.6100084781646729,0.04947592,0.04751195,-1512.6992442089074,0.5819635241287976,-1.9210087039445973,0.0,19200,3.005034923553467,0.35271236400297024,0.3273916430252588,-1250.6658615829574,0.0
18,12.634006977081299,-363.8784777684104,1013.4390719653708,1093.2895910494062,-3394.087895330499,0.0,2.0689981007267746,0.1,0.021589040756225586,0.695702314376831,0.050617684,0.04724806,-1397.8171675648578,0.539475148663755,-1.8287688459391223,0.0,19071,3.1097259521484375,0.46682937543816816,0.42653514135503623,-1187.2955969939167,0.0
19,10.160876750946045,-156.6006218674635,821.2700967724395,1134.3657855917795,-3289.507318303457,0.0,2.0254109813321257,0.1,0.021345138549804688,0.6812152862548828,0.04887931,0.04935772,-1273.6955129951182,0.5294088929297839,-0.794491483229034,0.0,19103,3.7966623306274414,0.5168116851671029,0.46841844438115643,-1290.0192686236937,0.0
20,10.856063842773438,-155.8433351347572,919.9500383133692,1148.657069551337,-3445.1390418569854,0.0,2.2293430386716855,0.1,0.023604631423950195,0.6087522506713867,0.051257033,0.04200904,-1161.910295209082,0.5393226344161414,-0.7869371275860031,0.0,19081,3.5247066020965576,0.43693807540960283,0.37964938496565975,-1429.3553439920984,0.0
21,9.985790252685547,-264.2812308001142,690.8361424198736,1203.9019116597528,-2767.022072679407,0.0,2.101534821155088,0.1,0.01891469955444336,0.6274335384368896,0.052342635,0.046318803,-1072.1473887681852,0.24991725111928023,-1.330651844924456,0.0,18847,3.6417999267578125,0.4551261728318185,0.43282727064780196,-1224.525879416632,0.0
22,10.069009065628052,-31.211015647292054,640.8387403372103,1337.930767346933,-2625.40375751165,0.0,2.1002220924337665,0.1,0.02401423454284668,0.6639077663421631,0.053155538,0.045958847,-968.0537514560959,0.4650286110266735,-0.16600507856254754,0.0,19162,2.9144198894500732,0.484389281343228,0.39307083535608983,-1557.4507582200536,0.0
23,12.070239067077637,-61.08413338217924,605.0216271047374,1686.1867276548228,-1846.4081789283764,0.0,1.9564278652233738,0.1,0.022684574127197266,0.6372265815734863,0.050311,0.04919394,-877.3567896487043,0.3782317041222248,-0.31488591693704754,0.0,19200,3.2896246910095215,0.4337779320326336,0.3708023596168007,-831.3592869806305,0.0
24,10.132843971252441,34.16620112867266,586.6783960731756,1783.7487688956546,-1728.6353886837653,0.0,2.061991199348672,0.1,0.020476818084716797,0.6753592491149902,0.051388774,0.05237281,-786.2044905709666,0.5458093268444278,0.1589427488486132,0.0,19079,3.0856356620788574,0.3816204846639513,0.31834252990818884,-715.1606414217206,0.0
25,10.092401266098022,181.6903459909172,695.8564539900017,1871.4202426770128,-2724.9344152441386,0.0,1.9059313575516508,0.1,0.022070884704589844,0.636993408203125,0.05053923,0.04990374,-689.4150069147784,0.7324554753308088,0.8987817122437881,0.0,19189,3.193528652191162,0.27023669924421984,0.21982411170080327,-1128.8818786440233,0.0
26,12.9874427318573,209.70846912810808,615.6440896568146,1777.6481174851904,-774.1852979991153,0.0,1.755871985092852,0.1,0.05463457107543945,0.6604180335998535,0.05225222,0.061797693,-599.5026593104898,0.7596990847092512,1.0369537165722644,0.0,19170,3.5639631748199463,0.14462303703882637,0.10990938410960868,-1478.8175955513107,0.0
27,9.986382007598877,219.43480528228574,624.8714216073763,1616.078903214838,-1663.196951621698,0.0,1.8768077383541055,0.1,0.023233652114868164,0.7516193389892578,0.051072188,0.06455674,-517.6089128512122,0.8538016122665093,1.0913476663226296,0.0,19013,3.2733957767486572,0.22237298753870877,0.17805251626784216,-1036.498814245509,0.0
28,10.149662256240845,247.30966083022417,595.0833236850085,1880.9885056266353,-571.2754729500665,0.0,2.021042628258953,0.1,0.01890110969543457,0.5982537269592285,0.05051941,0.04486949,-441.11705548306855,0.819293141808927,1.2247069292003276,0.0,19200,3.5028905868530273,0.1077492292968514,0.07941794094502484,-1461.370749372306,0.0
29,10.290162801742554,199.59523743222258,789.1070952397399,1728.7359711830838,-3007.340560189411,0.0,2.1080192862047427,0.1,0.024545669555664062,0.6817755699157715,0.049481418,0.044229046,-377.04582619153945,0.9042966097647329,0.9864477809371697,0.0,19200,3.8001620769500732,0.21152092030507957,0.14936224083816235,-2131.097925799275,0.0
