iteration,time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,rollout_success,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,rwd_sparse,rwd_dense,success_percentage,num_samples,time_VF,VF_error_before,VF_error_after,eval_score,eval_success
0,2.4648642539978027,-43.65796136115896,15.99007608758342,14.811360192799267,-105.06437888470364,0.0,8.49649427644334,0.1,0.03951406478881836,0.45000219345092773,0.04166062,0.010356123,-43.65796136115896,-0.20966453244818561,-0.21298982751550152,0.0,19047,1.2969043254852295,0.9977895832094975,0.13760695856315672,-39.47987685189773,0.0
1,2.217050075531006,-40.88259274082293,10.273283740604768,-22.973771397850655,-91.47927968473334,0.0,9.541331694480478,0.1,0.013586997985839844,0.41927599906921387,0.049210116,0.010095657,-43.380424499125354,-0.20109647355846216,-0.20171070487817414,0.0,19065,1.458808183670044,0.09510351550216954,0.048776343805870176,-38.272014696807986,0.0
2,2.226644515991211,-39.80903017066033,10.748862461958577,-18.68762071217744,-105.26899589828807,0.0,8.012336178936922,0.1,0.01877903938293457,0.41359639167785645,0.05431877,0.010786052,-43.02328506627885,-0.19651509040542314,-0.19896796384654256,0.0,19190,2.159229040145874,0.058748805343333,0.0351512839234146,-34.38819429586886,0.0
3,2.2443342208862305,-35.96254344765202,9.777058941614314,12.31525517441873,-57.18586617442976,0.0,4.739113429087125,0.1,0.01375126838684082,0.3889133930206299,0.052154277,0.02138178,-42.317210904416164,-0.18347594150567517,-0.1797259415056752,0.0,19200,2.6695024967193604,0.017006115425088765,0.008561937255432937,-28.998242961385905,0.0
4,2.254657506942749,-29.80935828454858,26.2781108467934,212.25928295235968,-47.13652225287287,1.0416666666666667,7.924769898764808,0.1,0.013484477996826172,0.42523646354675293,0.05412602,0.019431219,-41.06642564242941,-0.162727745937027,-0.148977745937027,1.0416666666666667,19200,3.88034725189209,0.254082489147019,0.2333561552972145,-24.304117820048702,0.0
5,2.2634966373443604,-29.058928769274768,6.954959944373789,-14.277203531327151,-46.35373929466216,0.0,3.3614593613076593,0.1,0.016595840454101562,0.4124009609222412,0.052071396,0.030363541,-39.86567595511394,-0.14524032036668785,-0.14524032036668785,0.0,19200,3.9459068775177,0.026398625934960746,0.01566409393364414,-13.385106816886879,0.0
6,2.39243745803833,-23.363415464301962,6.85067426309387,-10.445953449337608,-40.10126008145458,0.0,5.1556895731040315,0.1,0.013402223587036133,0.3654444217681885,0.05272323,0.018482836,-38.215449906032745,-0.11678542401906895,-0.11678542401906895,0.0,19200,2.9474661350250244,0.08391120405458938,0.035767809339526814,-19.603708063450398,0.0
7,2.493605375289917,-0.03196145125850158,80.34288247883279,454.7029240504132,-42.09125061552618,4.166666666666667,9.524374686933873,0.1,0.014518260955810547,0.41907262802124023,0.049111195,0.012286172,-34.39710106055532,-0.10285301799458711,-0.00035301799458711927,4.166666666666667,19200,3.4096977710723877,1.027506001128706,0.8969015710863927,-22.746528062534715,0.0
8,2.3018760681152344,-14.786053075321801,36.85412097952164,214.1665416125781,-38.27550533908135,1.0416666666666667,7.857017843764097,0.1,0.013368606567382812,0.39492034912109375,0.049826812,0.013423232,-32.43599626203197,-0.10474807889212928,-0.07391474555879594,1.0416666666666667,19200,3.4241626262664795,1.4666582451038401,0.8787198658564132,-22.672236626251603,0.0
9,2.2973625659942627,-5.40272221611827,56.78551116022114,343.5828678451048,-36.48158620223443,1.0416666666666667,10.227128061270555,0.1,0.01346588134765625,0.3994874954223633,0.053299103,0.011618001,-29.7326688574406,-0.10408228563476692,-0.02720728563476692,1.0416666666666667,19200,3.489295721054077,0.9592247479805395,0.9233616196621324,-20.16242738041256,0.0
